id,municipio,municipio_uf,latitude,longitude,uf
4451,GAROPABA,GAROPABA - SC,-28.02,-48.61,SC
2443,GARRAFAO DO NORTE,GARRAFAO DO NORTE - PA,-1.93,-47.05,PA
4050,GARRUCHOS,GARRUCHOS - RS,-28.18,-55.63,RS
4452,GARUVA,GARUVA - SC,-26.02,-48.85,SC
4453,GASPAR,GASPAR - SC,-26.93,-48.95,SC
4919,GASTAO VIDIGAL,GASTAO VIDIGAL - SP,-20.79,-50.18,SP
2308,GAUCHA DO NORTE,GAUCHA DO NORTE - MT,-13.24,-53.08,MT
4051,GAURAMA,GAURAMA - RS,-27.58,-52.09,RS
337,GAVIAO,GAVIAO - BA,-11.47,-39.78,BA
4920,GAVIAO PEIXOTO,GAVIAO PEIXOTO - SP,-21.83,-48.49,SP
3032,GEMINIANO,GEMINIANO - PI,-7.15,-41.36,PI
4052,GENERAL CAMARA,GENERAL CAMARA - RS,-29.9,-51.76,RS
2309,GENERAL CARNEIRO,GENERAL CARNEIRO - MT,-15.71,-52.75,MT
3289,GENERAL CARNEIRO,GENERAL CARNEIRO - PR,-26.42,-51.31,PR
4673,GENERAL MAYNARD,GENERAL MAYNARD - SE,-10.68,-36.98,SE
4921,GENERAL SALGADO,GENERAL SALGADO - SP,-20.64,-50.36,SP
678,GENERAL SAMPAIO,GENERAL SAMPAIO - CE,-4.05,-39.45,CE
4053,GENTIL,GENTIL - RS,-28.43,-52.03,RS
338,GENTIO DO OURO,GENTIO DO OURO - BA,-11.42,-42.5,BA
4922,GETULINA,GETULINA - SP,-21.79,-49.92,SP
4054,GETULIO VARGAS,GETULIO VARGAS - RS,-27.89,-52.22,RS
3033,GILBUES,GILBUES - PI,-9.83,-45.34,PI
54,GIRAU DO PONCIANO,GIRAU DO PONCIANO - AL,-9.88,-36.82,AL
4055,GIRUA,GIRUA - RS,-28.02,-54.35,RS
1646,GLAUCILANDIA,GLAUCILANDIA - MG,-16.85,-43.69,MG
4923,GLICERIO,GLICERIO - SP,-21.38,-50.21,SP
339,GLORIA,GLORIA - BA,-9.33,-38.25,BA
2225,GLORIA DE DOURADOS,GLORIA DE DOURADOS - MS,-22.41,-54.23,MS
2827,GLORIA DO GOITA,GLORIA DO GOITA - PE,-8,-35.29,PE
2310,GLORIA D'OESTE,GLORIA D'OESTE - MT,-15.76,-58.35,MT
4056,GLORINHA,GLORINHA - RS,-29.88,-50.76,RS
1195,GODOFREDO VIANA,GODOFREDO VIANA - MA,-1.4,-45.78,MA
3290,GODOY MOREIRA,GODOY MOREIRA - PR,-24.17,-51.92,PR
1647,GOIABEIRA,GOIABEIRA - MG,-18.98,-41.22,MG
1648,GOIANA,GOIANA - MG,-21.53,-43.2,MG
2828,GOIANA,GOIANA - PE,-7.56,-35,PE
968,GOIANAPOLIS,GOIANAPOLIS - GO,-16.51,-49.02,GO
969,GOIANDIRA,GOIANDIRA - GO,-18.13,-48.08,GO
970,GOIANESIA,GOIANESIA - GO,-15.31,-49.11,GO
2444,GOIANESIA DO PARA,GOIANESIA DO PARA - PA,-3.84,-49.09,PA
971,GOIANIA,GOIANIA - GO,-16.67,-49.25,GO
3701,GOIANINHA,GOIANINHA - RN,-6.26,-35.21,RN
972,GOIANIRA,GOIANIRA - GO,-16.49,-49.42,GO
5426,GOIANORTE,GOIANORTE - TO,-8.77,-48.93,TO
973,GOIAS,GOIAS - GO,-15.93,-50.14,GO
5427,GOIATINS,GOIATINS - TO,-7.71,-47.31,TO
974,GOIATUBA,GOIATUBA - GO,-18.01,-49.35,GO
3291,GOIOERE,GOIOERE - PR,-24.18,-53.02,PR
3292,GOIOXIM,GOIOXIM - PR,-25.19,-51.99,PR
1649,GONCALVES,GONCALVES - MG,-22.65,-45.85,MG
1196,GONCALVES DIAS,GONCALVES DIAS - MA,-5.15,-44.29,MA
340,GONGOGI,GONGOGI - BA,-14.32,-39.46,BA
1650,GONZAGA,GONZAGA - MG,-18.82,-42.47,MG
1651,GOUVEA,GOUVEA - MG,-18.45,-43.74,MG
975,GOUVELANDIA,GOUVELANDIA - GO,-18.64,-50.06,GO
1197,GOVERNADOR ARCHER,GOVERNADOR ARCHER - MA,-5.02,-44.27,MA
4454,GOVERNADOR CELSO RAMOS,GOVERNADOR CELSO RAMOS - SC,-27.31,-48.55,SC
3702,GOVERNADOR DIX-SEPT ROSADO,GOVERNADOR DIX-SEPT ROSADO - RN,-5.45,-37.52,RN
1198,GOVERNADOR EDISON LOBAO,GOVERNADOR EDISON LOBAO - MA,-5.74,-47.36,MA
1199,GOVERNADOR EUGENIO BARROS,GOVERNADOR EUGENIO BARROS - MA,-5.32,-44.24,MA
3841,GOVERNADOR JORGE TEIXEIRA,GOVERNADOR JORGE TEIXEIRA - RO,-10.52,-62.64,RO
1200,GOVERNADOR LUIZ ROCHA,GOVERNADOR LUIZ ROCHA - MA,-5.46,-44.07,MA
341,GOVERNADOR MANGABEIRA,GOVERNADOR MANGABEIRA - BA,-12.6,-39.04,BA
1201,GOVERNADOR NEWTON BELLO,GOVERNADOR NEWTON BELLO - MA,-3.42,-45.67,MA
1202,GOVERNADOR NUNES FREIRE,GOVERNADOR NUNES FREIRE - MA,-2.12,-45.88,MA
1652,GOVERNADOR VALADARES,GOVERNADOR VALADARES - MG,-18.85,-41.94,MG
679,GRACA,GRACA - CE,-4.04,-40.75,CE
1203,GRACA ARANHA,GRACA ARANHA - MA,-5.41,-44.33,MA
4674,GRACHO CARDOSO,GRACHO CARDOSO - SE,-10.22,-37.19,SE
1204,GRAJAU,GRAJAU - MA,-5.81,-46.13,MA
4057,GRAMADO,GRAMADO - RS,-29.37,-50.87,RS
4058,GRAMADO DOS LOUREIROS,GRAMADO DOS LOUREIROS - RS,-27.44,-52.91,RS
4059,GRAMADO XAVIER,GRAMADO XAVIER - RS,-29.26,-52.57,RS
3293,GRANDES RIOS,GRANDES RIOS - PR,-24.14,-51.5,PR
2829,GRANITO,GRANITO - PE,-7.71,-39.61,PE
680,GRANJA,GRANJA - CE,-3.12,-40.82,CE
681,GRANJEIRO,GRANJEIRO - CE,-6.88,-39.21,CE
1653,GRAO MOGOL,GRAO MOGOL - MG,-16.55,-42.89,MG
4455,GRAO PARA,GRAO PARA - SC,-28.18,-49.21,SC
2830,GRAVATA,GRAVATA - PE,-8.2,-35.56,PE
4060,GRAVATAI,GRAVATAI - RS,-29.94,-50.99,RS
4456,GRAVATAL,GRAVATAL - SC,-28.33,-49.03,SC
682,GROAIRAS,GROAIRAS - CE,-3.91,-40.38,CE
3703,GROSSOS,GROSSOS - RN,-4.98,-37.15,RN
1654,GRUPIARA,GRUPIARA - MG,-18.49,-47.72,MG
4061,GUABIJU,GUABIJU - RS,-28.54,-51.69,RS
4457,GUABIRUBA,GUABIRUBA - SC,-27.08,-48.98,SC
828,GUACUI,GUACUI - ES,-20.77,-41.67,ES
3034,GUADALUPE,GUADALUPE - PI,-6.78,-43.56,PI
4062,GUAIBA,GUAIBA - RS,-30.11,-51.32,RS
4924,GUAICARA,GUAICARA - SP,-21.62,-49.79,SP
4925,GUAIMBE,GUAIMBE - SP,-21.91,-49.89,SP
3294,GUAIRA,GUAIRA - PR,-24.08,-54.25,PR
4926,GUAIRA,GUAIRA - SP,-20.31,-48.31,SP
3295,GUAIRACA,GUAIRACA - PR,-22.93,-52.68,PR
683,GUAIUBA,GUAIUBA - CE,-4.04,-38.63,CE
148,GUAJARA,GUAJARA - AM,-7.54,-72.58,AM
3842,GUAJARA-MIRIM,GUAJARA-MIRIM - RO,-10.78,-65.33,RO
342,GUAJERU,GUAJERU - BA,-14.54,-41.94,BA
3704,GUAMARE,GUAMARE - RN,-5.1,-36.32,RN
3296,GUAMIRANGA,GUAMIRANGA - PR,-25.19,-50.8,PR
343,GUANAMBI,GUANAMBI - BA,-14.22,-42.78,BA
1655,GUANHAES,GUANHAES - MG,-18.77,-42.93,MG
1656,GUAPE,GUAPE - MG,-20.76,-45.91,MG
4927,GUAPIACU,GUAPIACU - SP,-20.79,-49.22,SP
4928,GUAPIARA,GUAPIARA - SP,-24.18,-48.53,SP
3591,GUAPIMIRIM,GUAPIMIRIM - RJ,-22.53,-42.98,RJ
3297,GUAPIRAMA,GUAPIRAMA - PR,-23.51,-50.04,PR
976,GUAPO,GUAPO - GO,-16.83,-49.53,GO
4063,GUAPORE,GUAPORE - RS,-28.84,-51.89,RS
3298,GUAPOREMA,GUAPOREMA - PR,-23.34,-52.77,PR
4929,GUARA,GUARA - SP,-20.42,-47.82,SP
2617,GUARABIRA,GUARABIRA - PB,-6.85,-35.49,PB
4930,GUARACAI,GUARACAI - SP,-21.02,-51.2,SP
3299,GUARACI,GUARACI - PR,-22.97,-51.65,PR
4931,GUARACI,GUARACI - SP,-20.49,-48.94,SP
1657,GUARACIABA,GUARACIABA - MG,-20.57,-43,MG
4458,GUARACIABA,GUARACIABA - SC,-26.59,-53.51,SC
684,GUARACIABA DO NORTE,GUARACIABA DO NORTE - CE,-4.16,-40.74,CE
1658,GUARACIAMA,GUARACIAMA - MG,-17.01,-43.67,MG
5428,GUARAI,GUARAI - TO,-8.83,-48.51,TO
977,GUARAITA,GUARAITA - GO,-15.61,-50.02,GO
685,GUARAMIRANGA,GUARAMIRANGA - CE,-4.26,-38.93,CE
4459,GUARAMIRIM,GUARAMIRIM - SC,-26.47,-49,SC
1659,GUARANESIA,GUARANESIA - MG,-21.29,-46.8,MG
1660,GUARANI,GUARANI - MG,-21.35,-43.04,MG
4064,GUARANI DAS MISSOES,GUARANI DAS MISSOES - RS,-28.14,-54.55,RS
978,GUARANI DE GOIAS,GUARANI DE GOIAS - GO,-13.93,-46.48,GO
4932,GUARANI D'OESTE,GUARANI D'OESTE - SP,-20.07,-50.33,SP
3300,GUARANIACU,GUARANIACU - PR,-25.1,-52.87,PR
4933,GUARANTA,GUARANTA - SP,-21.89,-49.59,SP
2311,GUARANTA DO NORTE,GUARANTA DO NORTE - MT,-9.78,-54.91,MT
829,GUARAPARI,GUARAPARI - ES,-20.65,-40.51,ES
3301,GUARAPUAVA,GUARAPUAVA - PR,-25.39,-51.45,PR
3302,GUARAQUECABA,GUARAQUECABA - PR,-25.3,-48.32,PR
1661,GUARARA,GUARARA - MG,-21.73,-43.03,MG
4934,GUARARAPES,GUARARAPES - SP,-21.26,-50.64,SP
4935,GUARAREMA,GUARAREMA - SP,-23.41,-46.03,SP
344,GUARATINGA,GUARATINGA - BA,-16.58,-39.78,BA
4936,GUARATINGUETA,GUARATINGUETA - SP,-22.81,-45.19,SP
3303,GUARATUBA,GUARATUBA - PR,-25.88,-48.57,PR
1662,GUARDA-MOR,GUARDA-MOR - MG,-17.77,-47.09,MG
4937,GUAREI,GUAREI - SP,-23.37,-48.18,SP
4938,GUARIBA,GUARIBA - SP,-21.36,-48.22,SP
3035,GUARIBAS,GUARIBAS - PI,-9.39,-43.68,PI
979,GUARINOS,GUARINOS - GO,-14.73,-49.7,GO
4939,GUARUJA,GUARUJA - SP,-23.99,-46.25,SP
4460,GUARUJA DO SUL,GUARUJA DO SUL - SC,-26.38,-53.52,SC
4940,GUARULHOS,GUARULHOS - SP,-23.46,-46.53,SP
4461,GUATAMBU,GUATAMBU - SC,-27.13,-52.78,SC
4941,GUATAPARA,GUATAPARA - SP,-21.49,-48.03,SP
1663,GUAXUPE,GUAXUPE - MG,-21.3,-46.71,MG
2226,GUIA LOPES DA LAGUNA,GUIA LOPES DA LAGUNA - MS,-21.45,-56.11,MS
1664,GUIDOVAL,GUIDOVAL - MG,-21.15,-42.79,MG
1205,GUIMARAES,GUIMARAES - MA,-2.13,-44.6,MA
1665,GUIMARANIA,GUIMARANIA - MG,-18.84,-46.79,MG
2312,GUIRATINGA,GUIRATINGA - MT,-16.34,-53.75,MT
1666,GUIRICEMA,GUIRICEMA - MG,-21,-42.71,MG
1667,GURINHATA,GURINHATA - MG,-19.21,-49.78,MG
2618,GURINHEM,GURINHEM - PB,-7.12,-35.42,PB
2619,GURJAO,GURJAO - PB,-7.24,-36.48,PB
2445,GURUPA,GURUPA - PA,-1.4,-51.64,PA
5429,GURUPI,GURUPI - TO,-11.72,-49.06,TO
4942,GUZOLANDIA,GUZOLANDIA - SP,-20.65,-50.66,SP
4065,HARMONIA,HARMONIA - RS,-29.54,-51.42,RS
980,HEITORAI,HEITORAI - GO,-15.71,-49.82,GO
1668,HELIODORA,HELIODORA - MG,-22.06,-45.54,MG
345,HELIOPOLIS,HELIOPOLIS - BA,-10.68,-38.28,BA
4943,HERCULANDIA,HERCULANDIA - SP,-22,-50.38,SP
4066,HERVAL,HERVAL - RS,-32.02,-53.39,RS
4462,HERVAL D'OESTE,HERVAL D'OESTE - SC,-27.19,-51.49,SC
4067,HERVEIRAS,HERVEIRAS - RS,-29.4,-52.65,RS
686,HIDROLANDIA,HIDROLANDIA - CE,-4.4,-40.43,CE
981,HIDROLANDIA,HIDROLANDIA - GO,-16.96,-49.22,GO
982,HIDROLINA,HIDROLINA - GO,-14.72,-49.46,GO
4944,HOLAMBRA,HOLAMBRA - SP,-22.63,-47.05,SP
3304,HONORIO SERPA,HONORIO SERPA - PR,-26.14,-52.38,PR
687,HORIZONTE,HORIZONTE - CE,-4.09,-38.49,CE
4068,HORIZONTINA,HORIZONTINA - RS,-27.62,-54.3,RS
4945,HORTOLANDIA,HORTOLANDIA - SP,-22.85,-47.22,SP
3036,HUGO NAPOLEAO,HUGO NAPOLEAO - PI,-5.98,-42.55,PI
4069,HULHA NEGRA,HULHA NEGRA - RS,-31.4,-53.86,RS
149,HUMAITA,HUMAITA - AM,-7.5,-63.02,AM
4070,HUMAITA,HUMAITA - RS,-27.56,-53.97,RS
1206,HUMBERTO DE CAMPOS,HUMBERTO DE CAMPOS - MA,-2.59,-43.46,MA
4946,IACANGA,IACANGA - SP,-21.89,-49.02,SP
983,IACIARA,IACIARA - GO,-14.09,-46.63,GO
4947,IACRI,IACRI - SP,-21.85,-50.68,SP
346,IACU,IACU - BA,-12.76,-40.21,BA
1669,IAPU,IAPU - MG,-19.43,-42.21,MG
4948,IARAS,IARAS - SP,-22.87,-49.16,SP
2831,IATI,IATI - PE,-9.04,-36.84,PE
3305,IBAITI,IBAITI - PR,-23.84,-50.18,PR
4071,IBARAMA,IBARAMA - RS,-29.41,-53.13,RS
688,IBARETAMA,IBARETAMA - CE,-4.8,-38.75,CE
4949,IBATE,IBATE - SP,-21.95,-47.99,SP
55,IBATEGUARA,IBATEGUARA - AL,-8.97,-35.93,AL
830,IBATIBA,IBATIBA - ES,-20.23,-41.51,ES
3306,IBEMA,IBEMA - PR,-25.1,-53.01,PR
1670,IBERTIOGA,IBERTIOGA - MG,-21.43,-43.96,MG
1671,IBIA,IBIA - MG,-19.47,-46.53,MG
4072,IBIACA,IBIACA - RS,-28.05,-51.85,RS
1672,IBIAI,IBIAI - MG,-16.86,-44.91,MG
4463,IBIAM,IBIAM - SC,-27.18,-51.23,SC
689,IBIAPINA,IBIAPINA - CE,-3.92,-40.88,CE
2620,IBIARA,IBIARA - PB,-7.5,-38.4,PB
347,IBIASSUCE,IBIASSUCE - BA,-14.25,-42.25,BA
348,IBICARAI,IBICARAI - BA,-14.86,-39.58,BA
4464,IBICARE,IBICARE - SC,-27.09,-51.36,SC
349,IBICOARA,IBICOARA - BA,-13.41,-41.28,BA
350,IBICUI,IBICUI - BA,-14.84,-39.98,BA
690,IBICUITINGA,IBICUITINGA - CE,-4.97,-38.63,CE
2832,IBIMIRIM,IBIMIRIM - PE,-8.54,-37.69,PE
351,IBIPEBA,IBIPEBA - BA,-11.64,-42.01,BA
352,IBIPITANGA,IBIPITANGA - BA,-12.88,-42.48,BA
3307,IBIPORA,IBIPORA - PR,-23.26,-51.04,PR
353,IBIQUERA,IBIQUERA - BA,-12.65,-40.93,BA
4950,IBIRA,IBIRA - SP,-21.08,-49.24,SP
1673,IBIRACATU,IBIRACATU - MG,-15.66,-44.16,MG
1674,IBIRACI,IBIRACI - MG,-20.46,-47.12,MG
831,IBIRACU,IBIRACU - ES,-19.83,-40.37,ES
4073,IBIRAIARAS,IBIRAIARAS - RS,-28.37,-51.63,RS
2833,IBIRAJUBA,IBIRAJUBA - PE,-8.58,-36.17,PE
4465,IBIRAMA,IBIRAMA - SC,-27.05,-49.51,SC
354,IBIRAPITANGA,IBIRAPITANGA - BA,-14.16,-39.37,BA
355,IBIRAPUA,IBIRAPUA - BA,-17.68,-40.1,BA
4074,IBIRAPUITA,IBIRAPUITA - RS,-28.62,-52.51,RS
4951,IBIRAREMA,IBIRAREMA - SP,-22.81,-50.07,SP
356,IBIRATAIA,IBIRATAIA - BA,-14.06,-39.64,BA
1675,IBIRITE,IBIRITE - MG,-20.02,-44.05,MG
4075,IBIRUBA,IBIRUBA - RS,-28.62,-53.09,RS
357,IBITIARA,IBITIARA - BA,-12.65,-42.21,BA
4952,IBITINGA,IBITINGA - SP,-21.75,-48.82,SP
832,IBITIRAMA,IBITIRAMA - ES,-20.54,-41.66,ES
358,IBITITA,IBITITA - BA,-11.54,-41.97,BA
1676,IBITIURA DE MINAS,IBITIURA DE MINAS - MG,-22.06,-46.44,MG
1677,IBITURUNA,IBITURUNA - MG,-21.15,-44.74,MG
4953,IBIUNA,IBIUNA - SP,-23.65,-47.22,SP
359,IBOTIRAMA,IBOTIRAMA - BA,-12.18,-43.22,BA
691,ICAPUI,ICAPUI - CE,-4.71,-37.35,CE
4466,ICARA,ICARA - SC,-28.71,-49.3,SC
1678,ICARAI DE MINAS,ICARAI DE MINAS - MG,-16.21,-44.9,MG
3308,ICARAIMA,ICARAIMA - PR,-23.39,-53.61,PR
1207,ICATU,ICATU - MA,-2.77,-44.06,MA
4954,ICEM,ICEM - SP,-20.34,-49.19,SP
360,ICHU,ICHU - BA,-11.74,-39.19,BA
692,ICO,ICO - CE,-6.4,-38.86,CE
833,ICONHA,ICONHA - ES,-20.79,-40.81,ES
3705,IELMO MARINHO,IELMO MARINHO - RN,-5.82,-35.55,RN
4955,IEPE,IEPE - SP,-22.66,-51.07,SP
56,IGACI,IGACI - AL,-9.53,-36.63,AL
361,IGAPORA,IGAPORA - BA,-13.77,-42.71,BA
4956,IGARACU DO TIETE,IGARACU DO TIETE - SP,-22.5,-48.55,SP
2621,IGARACY,IGARACY - PB,-7.18,-38.14,PB
4957,IGARAPAVA,IGARAPAVA - SP,-20.03,-47.74,SP
1679,IGARAPE,IGARAPE - MG,-20.07,-44.3,MG
1208,IGARAPE DO MEIO,IGARAPE DO MEIO - MA,-3.66,-45.22,MA
1209,IGARAPE GRANDE,IGARAPE GRANDE - MA,-4.58,-44.85,MA
2446,IGARAPE-ACU,IGARAPE-ACU - PA,-1.12,-47.61,PA
2447,IGARAPE-MIRI,IGARAPE-MIRI - PA,-1.97,-48.96,PA
2834,IGARASSU,IGARASSU - PE,-7.83,-34.9,PE
4958,IGARATA,IGARATA - SP,-23.2,-46.15,SP
1680,IGARATINGA,IGARATINGA - MG,-19.95,-44.7,MG
362,IGRAPIUNA,IGRAPIUNA - BA,-13.82,-39.14,BA
57,IGREJA NOVA,IGREJA NOVA - AL,-10.12,-36.66,AL
4076,IGREJINHA,IGREJINHA - RS,-29.57,-50.79,RS
3592,IGUABA GRANDE,IGUABA GRANDE - RJ,-22.83,-42.22,RJ
363,IGUAI,IGUAI - BA,-14.75,-40.08,BA
4959,IGUAPE,IGUAPE - SP,-24.7,-47.55,SP
2835,IGUARACI,IGUARACI - PE,-7.83,-37.51,PE
3309,IGUARACU,IGUARACU - PR,-23.19,-51.82,PR
1681,IGUATAMA,IGUATAMA - MG,-20.17,-45.71,MG
2227,IGUATEMI,IGUATEMI - MS,-23.68,-54.56,MS
693,IGUATU,IGUATU - CE,-6.35,-39.29,CE
3310,IGUATU,IGUATU - PR,-24.64,-53.13,PR
1682,IJACI,IJACI - MG,-21.17,-44.92,MG
4077,IJUI,IJUI - RS,-28.38,-53.91,RS
4960,ILHA COMPRIDA,ILHA COMPRIDA - SP,-24.74,-47.54,SP
4675,ILHA DAS FLORES,ILHA DAS FLORES - SE,-10.43,-36.54,SE
3037,ILHA GRANDE,ILHA GRANDE - PI,-2.85,-41.82,PI
4961,ILHA SOLTEIRA,ILHA SOLTEIRA - SP,-20.43,-51.34,SP
4962,ILHABELA,ILHABELA - SP,-23.77,-45.35,SP
364,ILHEUS,ILHEUS - BA,-14.78,-39.04,BA
4467,ILHOTA,ILHOTA - SC,-26.9,-48.82,SC
1683,ILICINEA,ILICINEA - MG,-20.93,-45.83,MG
4078,ILOPOLIS,ILOPOLIS - RS,-28.92,-52.12,RS
2622,IMACULADA,IMACULADA - PB,-7.39,-37.5,PB
4468,IMARUI,IMARUI - SC,-28.34,-48.82,SC
3311,IMBAU,IMBAU - PR,-24.44,-50.76,PR
4079,IMBE,IMBE - RS,-29.97,-50.12,RS
1684,IMBE DE MINAS,IMBE DE MINAS - MG,-19.59,-41.97,MG
4469,IMBITUBA,IMBITUBA - SC,-28.24,-48.67,SC
3312,IMBITUVA,IMBITUVA - PR,-25.23,-50.6,PR
4470,IMBUIA,IMBUIA - SC,-27.49,-49.42,SC
4080,IMIGRANTE,IMIGRANTE - RS,-29.35,-51.77,RS
1210,IMPERATRIZ,IMPERATRIZ - MA,-5.52,-47.47,MA
3313,INACIO MARTINS,INACIO MARTINS - PR,-25.57,-51.07,PR
984,INACIOLANDIA,INACIOLANDIA - GO,-18.48,-49.98,GO
2836,INAJA,INAJA - PE,-8.9,-37.82,PE
3314,INAJA,INAJA - PR,-22.74,-52.19,PR
1685,INCONFIDENTES,INCONFIDENTES - MG,-22.31,-46.32,MG
1686,INDAIABIRA,INDAIABIRA - MG,-15.49,-42.19,MG
4471,INDAIAL,INDAIAL - SC,-26.89,-49.23,SC
4963,INDAIATUBA,INDAIATUBA - SP,-23.09,-47.21,SP
694,INDEPENDENCIA,INDEPENDENCIA - CE,-5.39,-40.3,CE
4081,INDEPENDENCIA,INDEPENDENCIA - RS,-27.83,-54.18,RS
4964,INDIANA,INDIANA - SP,-22.17,-51.25,SP
1687,INDIANOPOLIS,INDIANOPOLIS - MG,-19.03,-47.91,MG
3315,INDIANOPOLIS,INDIANOPOLIS - PR,-23.47,-52.69,PR
4965,INDIAPORA,INDIAPORA - SP,-19.98,-50.29,SP
985,INDIARA,INDIARA - GO,-17.14,-49.98,GO
4676,INDIAROBA,INDIAROBA - SE,-11.51,-37.51,SE
2313,INDIAVAI,INDIAVAI - MT,-15.49,-58.57,MT
2623,INGA,INGA - PB,-7.26,-35.61,PB
1688,INGAI,INGAI - MG,-21.4,-44.91,MG
2837,INGAZEIRA,INGAZEIRA - PE,-7.67,-37.46,PE
4082,INHACORA,INHACORA - RS,-27.88,-54.01,RS
365,INHAMBUPE,INHAMBUPE - BA,-11.78,-38.35,BA
2448,INHANGAPI,INHANGAPI - PA,-1.43,-47.91,PA
58,INHAPI,INHAPI - AL,-9.21,-37.75,AL
1689,INHAPIM,INHAPIM - MG,-19.54,-42.12,MG
1690,INHAUMA,INHAUMA - MG,-19.49,-44.39,MG
3038,INHUMA,INHUMA - PI,-6.66,-41.7,PI
986,INHUMAS,INHUMAS - GO,-16.35,-49.49,GO
1691,INIMUTABA,INIMUTABA - MG,-18.72,-44.36,MG
2228,INOCENCIA,INOCENCIA - MS,-19.72,-51.93,MS
4966,INUBIA PAULISTA,INUBIA PAULISTA - SP,-21.77,-50.96,SP
4472,IOMERE,IOMERE - SC,-27,-51.24,SC
1692,IPABA,IPABA - MG,-19.41,-42.41,MG
987,IPAMERI,IPAMERI - GO,-17.72,-48.16,GO
1693,IPANEMA,IPANEMA - MG,-19.8,-41.71,MG
3706,IPANGUACU,IPANGUACU - RN,-5.49,-36.85,RN
695,IPAPORANGA,IPAPORANGA - CE,-4.9,-40.75,CE
1694,IPATINGA,IPATINGA - MG,-19.46,-42.53,MG
4967,IPAUCU,IPAUCU - SP,-23.05,-49.62,SP
696,IPAUMIRIM,IPAUMIRIM - CE,-6.79,-38.71,CE
4083,IPE,IPE - RS,-28.82,-51.27,RS
366,IPECAETA,IPECAETA - BA,-12.3,-39.3,BA
4968,IPERO,IPERO - SP,-23.35,-47.68,SP
4969,IPEUNA,IPEUNA - SP,-22.43,-47.71,SP
1695,IPIACU,IPIACU - MG,-18.69,-49.94,MG
367,IPIAU,IPIAU - BA,-14.13,-39.73,BA
4970,IPIGUA,IPIGUA - SP,-20.65,-49.38,SP
368,IPIRA,IPIRA - BA,-12.15,-39.73,BA
4473,IPIRA,IPIRA - SC,-27.4,-51.77,SC
3316,IPIRANGA,IPIRANGA - PR,-25.02,-50.58,PR
3039,IPIRANGA DO PIAUI,IPIRANGA DO PIAUI - PI,-6.82,-41.74,PI
4084,IPIRANGA DO SUL,IPIRANGA DO SUL - RS,-27.93,-52.42,RS
150,IPIXUNA,IPIXUNA - AM,-7.05,-71.69,AM
2449,IPIXUNA DO PARA,IPIXUNA DO PARA - PA,-2.55,-47.49,PA
2838,IPOJUCA,IPOJUCA - PE,-8.39,-35.06,PE
988,IPORA,IPORA - GO,-16.44,-51.11,GO
3317,IPORA,IPORA - PR,-24,-53.7,PR
4474,IPORA DO OESTE,IPORA DO OESTE - SC,-26.98,-53.53,SC
4971,IPORANGA,IPORANGA - SP,-24.58,-48.59,SP
697,IPU,IPU - CE,-4.32,-40.71,CE
4972,IPUA,IPUA - SP,-20.43,-48.01,SP
4475,IPUACU,IPUACU - SC,-26.63,-52.45,SC
2839,IPUBI,IPUBI - PE,-7.65,-40.14,PE
3707,IPUEIRA,IPUEIRA - RN,-6.81,-37.19,RN
698,IPUEIRAS,IPUEIRAS - CE,-4.54,-40.71,CE
5430,IPUEIRAS,IPUEIRAS - TO,-11.23,-48.46,TO
1696,IPUIUNA,IPUIUNA - MG,-22.09,-46.19,MG
4476,IPUMIRIM,IPUMIRIM - SC,-27.07,-52.13,SC
369,IPUPIARA,IPUPIARA - BA,-11.82,-42.61,BA
699,IRACEMA,IRACEMA - CE,-5.81,-38.3,CE
3881,IRACEMA,IRACEMA - RR,2.18,-61.04,RR
3318,IRACEMA DO OESTE,IRACEMA DO OESTE - PR,-24.42,-53.35,PR
4973,IRACEMAPOLIS,IRACEMAPOLIS - SP,-22.58,-47.51,SP
4477,IRACEMINHA,IRACEMINHA - SC,-26.82,-53.27,SC
4085,IRAI,IRAI - RS,-27.19,-53.25,RS
1697,IRAI DE MINAS,IRAI DE MINAS - MG,-18.98,-47.46,MG
370,IRAJUBA,IRAJUBA - BA,-13.25,-40.08,BA
371,IRAMAIA,IRAMAIA - BA,-13.28,-40.95,BA
151,IRANDUBA,IRANDUBA - AM,-3.28,-60.18,AM
4478,IRANI,IRANI - SC,-27.02,-51.9,SC
4974,IRAPUA,IRAPUA - SP,-21.27,-49.4,SP
4975,IRAPURU,IRAPURU - SP,-21.57,-51.34,SP
372,IRAQUARA,IRAQUARA - BA,-12.24,-41.61,BA
373,IRARA,IRARA - BA,-12.05,-38.76,BA
3319,IRATI,IRATI - PR,-25.46,-50.65,PR
4479,IRATI,IRATI - SC,-26.65,-52.89,SC
700,IRAUCUBA,IRAUCUBA - CE,-3.74,-39.78,CE
374,IRECE,IRECE - BA,-11.3,-41.85,BA
3320,IRETAMA,IRETAMA - PR,-24.42,-52.1,PR
4480,IRINEOPOLIS,IRINEOPOLIS - SC,-26.23,-50.8,SC
2450,IRITUIA,IRITUIA - PA,-1.76,-47.43,PA
834,IRUPI,IRUPI - ES,-20.34,-41.64,ES
3040,ISAIAS COELHO,ISAIAS COELHO - PI,-7.73,-41.67,PI
989,ISRAELANDIA,ISRAELANDIA - GO,-16.31,-50.9,GO
4481,ITA,ITA - SC,-27.29,-52.32,SC
4086,ITAARA,ITAARA - RS,-29.61,-53.76,RS
